class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,identifier,http://www.wikidata.org/entity/Q108717253,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,described_by_source,,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/f43HawKudsFv,Venezia,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,member_of,,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,related_to,,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,notable_work,,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,interested_in,,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Sebastiano Combi,,,Sebastiano Combi,Sebastiano Combi.md,ZE6VZDoef66Y,644085772103419324944,present_in_work,,,,,,,,,,,,,,,,
