class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['persistence', 'perseveranza', 'costanza']",perseverance,perseverance.md,perseverance,4yA7EuAeTMCw,61235027070730226228,instance_of,,,
Concept,"['persistence', 'perseveranza', 'costanza']",perseverance,perseverance.md,perseverance,4yA7EuAeTMCw,61235027070730226228,subclass_of,,,
Concept,"['persistence', 'perseveranza', 'costanza']",perseverance,perseverance.md,perseverance,4yA7EuAeTMCw,61235027070730226228,identifier,,,http://www.wikidata.org/entity/Q368671
