class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Lucca,,,Lucca,Lucca.md,fdXpSqLMpmkp,776388829322020666960,identifier,http://www.wikidata.org/entity/Q13373,,,,,
Place,Lucca,,,Lucca,Lucca.md,fdXpSqLMpmkp,776388829322020666960,described_by_source,,,,,,
Place,Lucca,,,Lucca,Lucca.md,fdXpSqLMpmkp,776388829322020666960,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Lucca,,,Lucca,Lucca.md,fdXpSqLMpmkp,776388829322020666960,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
