class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_pages,part_of_section,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5GmrgRoxsCpY', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PndEj8FtSonb,Giovanna d'Aragona,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/66jWzPXuDjG8,Girolamo Muzio,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,part_of,,,,,,,,4.0,Girolamo Mutio.,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XFzV5zn8KYUy,Del tempio alla divina signora donna Giovanna d'Aragona,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZfsD5EcdZsxp,praise,,,,,,,,,
PoeticWork,"Donna reale, a cui dal Sol superno",,,"Donna reale, a cui dal Sol superno","Donna reale, a cui dal Sol superno.md",YBuUAoAJMC2U,622662135679711611368,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
