class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,carnival,,['carnaval'],carnival,carnival.md,5nFTkkPgusm9,77922604556771177602,identifier,http://www.wikidata.org/entity/Q4618,
Concept,carnival,,['carnaval'],carnival,carnival.md,5nFTkkPgusm9,77922604556771177602,described_by_source,,
