class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F248680000010101_000000256900C,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/BVmVM3rL2WcH,Giulio Renaldi,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cBJV9SeGc3Sw,Giaches de Wert,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dxHUbHpEJZ25,Di Giaches de Wert l'undecimo libro de madrigali a cinque voci,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,instrumentation,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,based_on,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,derivative_work,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,text,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,language,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,subject,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,poetic_type,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,depicts,,,,,,,,,,,,,,,,,,,
MusicComposition,Scherza nel canto e piace (Wert),,,Scherza nel canto e piace (Wert),Scherza nel canto e piace (Wert).md,K8ehW2C7QKjZ,353215551281193803692,metre,,,,,,,,,,,,,,,,,,,
