class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,identifier,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,described_by_source,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cAY8wr9pyjdc,Gaspara Stampa,,,,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,part_of,,,,,,,,148.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LNxSnoqrbvDw,Rime di madonna Gaspara Stampa,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,based_on,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,derivative_work,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,subject,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4dyo9zXijchN,religion,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,subject,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kiy25fDKSzMY,devotion,,,,,,,,,
PoeticWork,"Mesta, e pentita de' miei gravi errori",,,"Mesta, e pentita de' miei gravi errori","Mesta, e pentita de' miei gravi errori.md",ak7HG34jTGEq,675587652650194879082,poetic_type,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/B7F6S9cQhDK7,sonnet,,,,,,,
