class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,identifier,http://www.wikidata.org/entity/Q1401,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,described_by_source,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,work_location,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,member_of,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga,poet,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,related_to,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,notable_work,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,interested_in,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,catalog_identifier,,,,,,,,,,,,,,,
Agent,Francesco Petrarca,,,Francesco Petrarca,Francesco Petrarca.md,9KUYCwvTTukF,150774368169863426143,present_in_work,,,,,,,,,,,,,,,
