class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,hedgehog,,,hedgehog,hedgehog.md,JSv5UwGn7FVA,339193861206737165837,identifier,http://www.wikidata.org/entity/Q3145037,,,,
Concept,hedgehog,,,hedgehog,hedgehog.md,JSv5UwGn7FVA,339193861206737165837,described_by_source,,,,,
Concept,hedgehog,,,hedgehog,hedgehog.md,JSv5UwGn7FVA,339193861206737165837,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JUdJWGgBjkYx,animal,
Concept,hedgehog,,,hedgehog,hedgehog.md,JSv5UwGn7FVA,339193861206737165837,subclass_of,,,,,
