class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,['giuramento'],oath,oath.md,oath,eMnUvti48bhQ,750053494324925610601,instance_of,,,
Concept,['giuramento'],oath,oath.md,oath,eMnUvti48bhQ,750053494324925610601,subclass_of,,,
Concept,['giuramento'],oath,oath.md,oath,eMnUvti48bhQ,750053494324925610601,identifier,,,http://www.wikidata.org/entity/Q381045
